ch_0,ch_1,ch_2
-0.02501625567674637,-0.010285474672855344,-0.038598242099396884
-0.026228670321870595,-0.009988141755457036,-0.03736178405233659
-0.028165242838440463,-0.009911691449815407,-0.03692875907290727
-0.02836179919540882,-0.011343262485752348,-0.03646064578788355
-0.02943613253592048,-0.01261672605323838,-0.03641711009549908
-0.031119408959057182,-0.013080884855298791,-0.036739038478117436
-0.031356888939626515,-0.013072619367449079,-0.03609767009038478
-0.029536306101363152,-0.012783497368218377,-0.0346350934705697
-0.02931753442680929,-0.011764052032958716,-0.033831969631137326
-0.030351700843311846,-0.009852759831119329,-0.03213361560483463
-0.030731473088962957,-0.009476369996264111,-0.03037560236407444
-0.029636556064360775,-0.009707167919259518,-0.030249639166868292
-0.028407057470758446,-0.009051192137121689,-0.03025680416612886
-0.02791147016978357,-0.008834892469167244,-0.03093705527135171
-0.02721436248975806,-0.008647138201922644,-0.030813269404461607
-0.026450758014107123,-0.008263621566584334,-0.028738284527207725
-0.025115563403232954,-0.009009416316985153,-0.026796626116265543
-0.023164606318459846,-0.008220079507736955,-0.027372849217499606
-0.02254269929835573,-0.008278680070361588,-0.02758133086899761
-0.023530930775450543,-0.00908724086912116,-0.02617356767586898
-0.026494650228414685,-0.010613282029225957,-0.02495699663995765
-0.02971538378915284,-0.011613275091804098,-0.024708804630790837
